stress,treatment,evolve_q,initial_n,initial_w,initial_q,frozen_q_value,solver,rtol,atol,T,n_eval,classification,persistent_predator,min_w,threshold_crossed,threshold_safe_persistent,finite_time_status,tail_mean_w,tail_min_w,tail_slope_w,tail_slope_floor_w,tail_mean_q,q_change_from_initial,final_n,final_w,final_q,min_z,physical,solver_success,notes
0.017432583333333338,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.5119638200941685,False,True,persistent_above_threshold,0.5119638200957486,0.5119638200957054,1.1517869059823407e-16,-0.00017065460669858288,0.6726147415802589,-1.1102230246251565e-16,5.058508666933489,0.5119638200957918,0.672614741580259,1.0961941796361463,True,True,q frozen at q_star_s0
0.017432583333333338,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.5395521454151486,False,True,persistent_above_threshold,0.6416666677516487,0.6416666665448106,-6.059944312958549e-12,-0.00021388888925054958,0.6221708058616486,-0.05044393571861039,4.833333333473394,0.6416666665874472,0.6221708062303807,1.1159401519349281,True,True,q evolves under selection
0.020338013888888895,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.4890270392335598,False,True,persistent_above_threshold,0.4890270394311172,0.48902703943091097,-5.499291687676964e-16,-0.00016300901314370573,0.6726147415802589,-1.1102230246251565e-16,5.09832889736387,0.48902703943091097,0.672614741580259,1.079310729721328,True,True,q frozen at q_star_s0
0.020338013888888895,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.5222404951100448,False,True,persistent_above_threshold,0.6416666665073572,0.6416666660887065,-1.3902314550320986e-12,-0.00021388888883578573,0.6137634836925259,-0.058851257887733155,4.83333333386395,0.6416666663672588,0.6137634837360096,1.102960098319674,True,True,q evolves under selection
0.023243444444444452,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.4656574648133019,False,True,persistent_above_threshold,0.46565746481498604,0.4656574648148599,2.509335992658021e-16,-0.0001552191549383287,0.6726147415802589,-1.1102230246251565e-16,5.138900495438605,0.4656574648150399,0.672614741580259,1.0621087064116987,True,True,q frozen at q_star_s0
0.023243444444444452,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.504897778063744,False,True,persistent_above_threshold,0.6416666665239091,0.6416666660309938,-4.3601528312659977e-13,-0.00021388888884130305,0.605356161123883,-0.067258580456376,4.833333333662542,0.6416666664813513,0.6053561611368564,1.0898482454517313,True,True,q evolves under selection
0.02614887500000001,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.44182963138561704,False,True,persistent_above_threshold,0.4418296313864909,0.44182963138648707,9.995910626157335e-18,-0.00014727654379549697,0.6726147415802589,-1.1102230246251565e-16,5.180267670354923,0.4418296313864943,0.672614741580259,1.044569364924584,True,True,q frozen at q_star_s0
0.02614887500000001,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.48736678695976,False,True,persistent_above_threshold,0.6416666668476315,0.6416666665647521,-9.337088723661043e-13,-0.00021388888894921052,0.5969488384636346,-0.07566590311662447,4.833333333349005,0.6416666666578658,0.5969488385204383,1.0766724167597277,True,True,q evolves under selection
0.029054305555555566,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.4175154746076639,False,True,persistent_above_threshold,0.417515474607667,0.4175154746076647,6.2533615365148965e-18,-0.00013917182486922235,0.6726147415802589,-1.1102230246251565e-16,5.222479144571772,0.41751547460766936,0.672614741580259,1.0266720474872209,True,True,q frozen at q_star_s0
0.029054305555555566,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.4698050300025248,False,True,persistent_above_threshold,0.6416666664856152,0.6416666662166405,-7.769936738386013e-13,-0.0002138888888285384,0.5885415160084418,-0.08407322557181718,4.833333333584873,0.6416666665257349,0.5885415159966589,1.0633761761010982,True,True,q evolves under selection
0.03195973611111112,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.39268394280181484,False,True,persistent_above_threshold,0.39268394280183266,0.39268394280181984,3.422901784139746e-17,-0.00013089464760061088,0.6726147415802589,-1.1102230246251565e-16,5.2655888264793616,0.3926839428018455,0.672614741580259,1.0083938973854363,True,True,q frozen at q_star_s0
0.03195973611111112,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.45224836931671625,False,True,persistent_above_threshold,0.6416666665768223,0.6416666640210735,8.878712387255195e-13,-0.00021388888885894074,0.5801341934191178,-0.09248054816114126,4.833333333298973,0.6416666666859037,0.580134193386794,1.0499336286925447,True,True,q evolves under selection
0.034865166666666676,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.3673005321201694,False,True,persistent_above_threshold,0.36730053212017294,0.3673005321201694,-1.7412701668832194e-17,-0.0001224335107067243,0.6726147415802589,-1.1102230246251565e-16,5.309656617736611,0.3673005321201694,0.672614741580259,0.9897095168098866,True,True,q frozen at q_star_s0
0.034865166666666676,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.43453837473684387,False,True,persistent_above_threshold,0.6416666666649037,0.6416666666633899,4.036877555226808e-15,-0.00021388888888830123,0.5717268708308151,-0.10088787074944394,4.83333333333378,0.6416666666664176,0.5717268708303893,1.0364569026186674,True,True,q evolves under selection
0.03777059722222224,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.3413267235254204,False,True,persistent_above_threshold,0.34132672406934567,0.3413267240674381,-1.168929564360996e-15,-0.00011377557468978189,0.6726147415802589,-1.1102230246251565e-16,5.354749389770895,0.3413267240697575,0.672614741580259,0.9705905524167663,True,True,q frozen at q_star_s0
0.03777059722222224,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.41679453468527805,False,True,persistent_above_threshold,0.6416666666428589,0.6416666663727522,3.3495695110375174e-13,-0.00021388888888095297,0.563319548274376,-0.109295193305883,4.833333333314736,0.6416666666770149,0.5633195482649769,1.022781073926335,True,True,q evolves under selection
