stress,lambda_value,n_star,w_star,q_star,zero_mode,max_real_growth,eigenvalues_real,eigenvalues_imag,within_discrete_mode_range,notes
0.11765625,25.98325769005321,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.1347485428696841,-4.798748035;-0.3021533619;-0.1347485429,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,26.32070259511884,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.13639104229390936,-4.802122615;-0.3055724051;-0.1363910423,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,26.658147500184466,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.1380344453753707,-4.805497195;-0.3089905449;-0.1380344454,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,26.99559240525009,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.13967872426242486,-4.808871774;-0.3124078089;-0.1396787243,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,27.333037310315717,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.14132385226229327,-4.812246354;-0.3158242239;-0.1413238523,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,27.670482215381345,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.14296980378016738,-4.815620934;-0.3192398154;-0.1429698038,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,28.00792712044697,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.14461655426218417,-4.818995513;-0.3226546081;-0.1446165543,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,28.345372025512596,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.14626408014198458,-4.822370092;-0.3260686255;-0.1462640801,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,28.68281693057822,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.1479123587905894,-4.825744672;-0.3294818903;-0.1479123588,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,29.020261835643847,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.1495613684693518,-4.829119251;-0.332894424;-0.1495613685,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,29.357706740709475,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.15121108828576468,-4.83249383;-0.3363062478;-0.1512110883,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,29.6951516457751,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.15286149815191957,-4.835868409;-0.3397173816;-0.1528614982,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,30.032596550840726,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.15451257874543053,-4.839242988;-0.3431278447;-0.1545125787,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,30.370041455906353,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.15616431147265167,-4.842617567;-0.3465376558;-0.1561643115,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,30.707486360971977,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.15781667843402994,-4.845992145;-0.3499468328;-0.1578166784,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,31.044931266037604,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.15946966239144844,-4.849366724;-0.3533553929;-0.1594696624,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,31.382376171103232,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.1611232467374252,-4.852741302;-0.3567633527;-0.1611232467,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,31.719821076168856,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.16277741546604524,-4.856115881;-0.3601707281;-0.1627774155,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,32.05726598123448,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.16443215314551,-4.859490459;-0.3635775348;-0.1644321531,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,32.39471088630011,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.16608744489220018,-4.862865037;-0.3669837874;-0.1660874449,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,32.732155791365734,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.16774327634615221,-4.866239615;-0.3703895004;-0.1677432763,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,33.06960069643136,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.16939963364786081,-4.869614194;-0.3737946877;-0.1693996336,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,33.40704560149699,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.17105650341632023,-4.872988771;-0.3771993626;-0.1710565034,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,33.74449050656261,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.17271387272823005,-4.876363349;-0.3806035381;-0.1727138727,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
