case_label,followup_case_id,run_role,stress,baseline_state,perturbation_type,seed,T,time,mean_n,mean_w,mean_q
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4540.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4545.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4550.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4555.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4560.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4565.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4570.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4575.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4580.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4585.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4590.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4595.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4600.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4605.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4610.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4615.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4620.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4625.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4630.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4635.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4640.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4645.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4650.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4655.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4660.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4665.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4670.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4675.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4680.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4685.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4690.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4695.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4700.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4705.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4710.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4715.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4720.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4725.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4730.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4735.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4740.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4745.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4750.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4755.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4760.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4765.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4770.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4775.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4780.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4785.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4790.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4795.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4800.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4805.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4810.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4815.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4820.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4825.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4830.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4835.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4840.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4845.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4850.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4855.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4860.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4865.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4870.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4875.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4880.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4885.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4890.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4895.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4900.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4905.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4910.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4915.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4920.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4925.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4930.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4935.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4940.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4945.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4950.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4955.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4960.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4965.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4970.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4975.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4980.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4985.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4990.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,4995.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5000.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5005.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5010.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5015.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5020.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5025.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5030.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5035.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5040.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5045.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5050.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5055.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5060.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5065.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5070.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5075.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5080.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5085.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5090.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5095.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5100.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5105.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5110.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5115.0,3.4978927388525993,1.3093869639070337,0.0
basin_boundary_state_local_defense_patch_s0.158438_seed20260702,basin_boundary_state_local_defense_patch_s0.158438_seed20260702,control,0.1584375,basin_boundary_state,homogeneous_control,20260702,6400.0,5120.0,3.4978927388525993,1.3093869639070337,0.0
