D_n,D_w,D_q,stress,lambda_value,q_star,max_real_growth,eigenvalues_real,eigenvalues_imag,positive_lambda
0.01,0.01,0.0,0.11765625,14.510130917821924,0.3321577847439918,-0.004460059291132576,-4.684017942;-0.1877931149;-0.004460059291,0;0;0,True
0.01,0.01,0.0,0.11765625,14.84757582288755,0.3321577847439918,-0.004385739923044052,-4.687392651;-0.1912416233;-0.004385739923,0;0;0,True
0.01,0.01,0.0,0.11765625,15.185020727953177,0.3321577847439918,-0.00431410419311991,-4.690767359;-0.1946874486;-0.004314104193,0;0;0,True
0.01,0.01,0.0,0.11765625,15.522465633018802,0.3321577847439918,-0.004245006061260431,-4.694142068;-0.1981307366;-0.004245006061,0;0;0,True
0.01,0.01,0.0,0.11765625,15.859910538084428,0.3321577847439918,-0.0041783100852009255,-4.697516775;-0.2015716228;-0.004178310085,0;0;0,True
0.01,0.01,0.0,0.11765625,16.197355443150055,0.3321577847439918,-0.004113890460699601,-4.700891483;-0.205010233;-0.004113890461,0;0;0,True
0.01,0.01,0.0,0.11765625,16.53480034821568,0.3321577847439918,-0.004051630165703998,-4.70426619;-0.2084466842;-0.004051630166,0;0;0,True
0.01,0.01,0.0,0.11765625,16.872245253281307,0.3321577847439918,-0.003991420195416998,-4.707640897;-0.2118810856;-0.003991420195,0;0;0,True
0.01,0.01,0.0,0.11765625,17.209690158346934,0.3321577847439918,-0.0039331588770519284,-4.711015603;-0.2153135386;-0.003933158877,0;0;0,True
0.01,0.01,0.0,0.11765625,17.547135063412558,0.3321577847439918,-0.003876751254636704,-4.714390309;-0.2187441383;-0.003876751255,0;0;0,True
0.01,0.01,0.0,0.11765625,17.884579968478185,0.3321577847439918,-0.0038221085355516736,-4.717765015;-0.2221729735;-0.003822108536,0;0;0,True
0.01,0.01,0.0,0.11765625,18.222024873543813,0.3321577847439918,-0.003769147591607345,-4.72113972;-0.2256001272;-0.003769147592,0;0;0,True
0.01,0.01,0.0,0.11765625,18.559469778609436,0.3321577847439918,-0.0037177905084205525,-4.724514425;-0.2290256775;-0.003717790508,0;0;0,True
0.01,0.01,0.0,0.11765625,18.896914683675064,0.3321577847439918,-0.003667964177659321,-4.72788913;-0.2324496974;-0.003667964178,0;0;0,True
0.01,0.01,0.0,0.11765625,19.23435958874069,0.3321577847439918,-0.003619599927420245,-4.731263834;-0.2358722555;-0.003619599927,0;0;0,True
0.01,0.01,0.0,0.11765625,19.571804493806315,0.3321577847439918,-0.003572633186596904,-4.734638538;-0.2392934165;-0.003572633187,0;0;0,True
0.01,0.01,0.0,0.11765625,19.909249398871943,0.3321577847439918,-0.003527003179609082,-4.738013241;-0.2427132412;-0.00352700318,0;0;0,True
0.01,0.01,0.0,0.11765625,20.246694303937566,0.3321577847439918,-0.0034826526483030975,-4.741387944;-0.2461317867;-0.003482652648,0;0;0,True
0.01,0.01,0.0,0.11765625,20.584139209003194,0.3321577847439918,-0.0034395275982145746,-4.744762647;-0.2495491071;-0.003439527598,0;0;0,True
0.01,0.01,0.0,0.11765625,20.92158411406882,0.3321577847439918,-0.0033975770667149224,-4.748137349;-0.2529652534;-0.003397577067,0;0;0,True
0.01,0.01,0.0,0.11765625,21.259029019134445,0.3321577847439918,-0.0033567529108495145,-4.751512051;-0.2563802736;-0.003356752911,0;0;0,True
0.01,0.01,0.0,0.11765625,21.596473924200073,0.3321577847439918,-0.0033170096129251365,-4.754886753;-0.2597942133;-0.003317009613,0;0;0,True
0.01,0.01,0.0,0.11765625,21.9339188292657,0.3321577847439918,-0.0032783041021221446,-4.758261454;-0.2632071156;-0.003278304102,0;0;0,True
