stress,q0,w0_scale,n0,w0,z0,classification,basin_label,tail_mean_w,tail_mean_q,q_change,selection_gradient_tail_mean,predator_growth_factor_tail_mean,relative_change_between_last_windows,physical,notes
0.16486816,0.4,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,declining_transient,transient_basin,1.1210717415357412,0.0680385716999589,-0.3319614283000411,0.14653527151300724,-0.000987143094260647,-0.04755387859295068,True,window_change_indicates_transient
0.16486816,0.5,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,recovery_transient,transient_basin,0.0017031761337961526,1.9520932032247677e-06,-0.49999804790679675,-0.19198826243664452,0.004606094147069896,5.041341303456641,True,window_change_indicates_transient
0.16486816,0.5,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,recovery_transient,transient_basin,0.00484974864137526,1.9731387884678844e-06,-0.49999802686121153,-0.1910421047128026,0.005232281670679218,5.937590765629273,True,window_change_indicates_transient
0.16486816,0.5,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,recovery_transient,transient_basin,0.013106668921650654,2.0091805942600364e-06,-0.4999979908194057,-0.1885552481733947,0.006841655215056641,8.534049836079774,True,window_change_indicates_transient
0.16486816,0.5,0.2,4.8333333333389445,0.12833333333268906,1.7049999999950334,recovery_transient,transient_basin,0.18210449196666634,2.1063121762559198e-06,-0.49999789368782377,-0.13740236627108857,0.013204164637341025,68.34789055450128,True,window_change_indicates_transient
0.16486816,0.5,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,recovery_transient,transient_basin,0.5948808302800395,3.437773133472441e-06,-0.4999965622268665,-0.013571473603651815,0.011223960102205487,112.32372209766051,True,window_change_indicates_transient
0.16486816,0.5,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,recovery_transient,transient_basin,0.6900318296976655,4.8917217384678756e-06,-0.49999510827826155,0.014972959000752701,0.010676933382513602,108.99055036469463,True,window_change_indicates_transient
0.16486816,0.5,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,recovery_transient,transient_basin,0.6422644520521125,4.324693642529572e-06,-0.49999567530635747,0.0006432104083098575,0.010957874359347771,111.09482470017251,True,window_change_indicates_transient
0.16486816,0.6,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,recovery_transient,transient_basin,0.000110596332289862,2.6968653709676173e-06,-0.599997303134629,-0.19246694873289877,0.00428705561208884,0.9087129854937501,True,window_change_indicates_transient
0.16486816,0.6,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,recovery_transient,transient_basin,0.00026725119567886903,2.7087987031074413e-06,-0.5999972912012969,-0.19241987516006784,0.004318483084824964,2.199404198799515,True,window_change_indicates_transient
0.16486816,0.6,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,recovery_transient,transient_basin,0.0005045268692157178,2.7280065400377467e-06,-0.59999727199346,-0.1923485725240107,0.004366061392597722,4.162089802837596,True,window_change_indicates_transient
0.16486816,0.6,0.2,4.8333333333389445,0.12833333333268906,1.7049999999950334,recovery_transient,transient_basin,0.00089636956376815,2.7644997418516694e-06,-0.5999972355002581,-0.19223081548572402,0.004444574264178861,4.818613913622395,True,window_change_indicates_transient
0.16486816,0.6,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,recovery_transient,transient_basin,0.0015593830991256314,2.860384090022543e-06,-0.59999713961591,-0.19203154598261798,0.004577242731711614,4.99981237297962,True,window_change_indicates_transient
0.16486816,0.6,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,recovery_transient,transient_basin,0.0017788418218406112,2.98215863920225e-06,-0.5999970178413607,-0.19196558777411862,0.004621096966044725,5.0601332858202275,True,window_change_indicates_transient
0.16486816,0.6,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,recovery_transient,transient_basin,0.0016681712716701469,3.070054760507902e-06,-0.5999969299452395,-0.1919988599050205,0.004598967126845395,5.029379086284713,True,window_change_indicates_transient
0.16486816,0.7,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,extinct_steady,extinct_basin,3.716549920720489e-06,3.790270594798103e-06,-0.6999962097294051,-0.1924991387368707,0.0042654793303436534,0.0305005417291231,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.7,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,extinct_steady,extinct_basin,8.853435918903152e-06,3.8022099871473817e-06,-0.6999961977900128,-0.1924975965911388,0.004266509755783222,0.0726611438683198,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.7,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,extinct_steady,extinct_basin,1.637494672164793e-05,3.821481220275836e-06,-0.6999961785187797,-0.19249533799676583,0.004268017428797958,0.13440148311832276,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.7,0.2,4.8333333333389445,0.12833333333268906,1.7049999999950334,extinct_steady,extinct_basin,2.8144266954329244e-05,3.858737080695032e-06,-0.6999961412629193,-0.19249180320084822,0.004270374262593339,0.2310287448121409,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.7,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,extinct_steady,extinct_basin,4.6455914286717056e-05,3.95742637785223e-06,-0.6999960425736221,-0.19248630758283325,0.004274038098845337,0.3814140904700978,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.7,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,extinct_steady,extinct_basin,5.2271166800856454e-05,4.087817446344024e-06,-0.6999959121825536,-0.19248456934217958,0.004275190524261999,0.42918048169331785,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.7,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,extinct_steady,extinct_basin,4.944857338239735e-05,4.1869968361860735e-06,-0.6999958130031638,-0.19248542373473865,0.004274611969441342,0.40599024083953356,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.8,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,extinct_steady,extinct_basin,3.2342357730726116e-08,5.635486024645511e-06,-0.7999943645139754,-0.19250037055119548,0.004264526145518207,0.00026537623578496366,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.8,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,extinct_steady,extinct_basin,7.68766256028438e-08,5.6497226673215435e-06,-0.7999943502773327,-0.1925003573609733,0.004264532454397053,0.0006307893858232957,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.8,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,extinct_steady,extinct_basin,1.4131501706290485e-07,5.67288836613764e-06,-0.7999943271116339,-0.19250034035131292,0.004264543706156268,0.0011595192193727384,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.8,0.2,4.8333333333389445,0.12833333333268906,1.7049999999950334,extinct_steady,extinct_basin,2.4201699186951117e-07,5.716990150020544e-06,-0.79999428300985,-0.19250031326673214,0.004264559056154368,0.001985795290750423,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.8,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,extinct_steady,extinct_basin,3.97284121537581e-07,5.834311670769233e-06,-0.7999941656883293,-0.1925002743451511,0.004264576379453268,0.0032597682559837565,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.8,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,extinct_steady,extinct_basin,4.472347006255918e-07,5.991689204288843e-06,-0.7999940083107957,-0.1925002696201623,0.004264567724046541,0.0036695781459247768,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.8,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,extinct_steady,extinct_basin,4.2363638502854556e-07,6.114790330466847e-06,-0.7999938852096696,-0.1925002854220446,0.004264549222967246,0.0034759195234924066,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.9,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,extinct_steady,extinct_basin,1.0455129428254056e-11,9.945308715538004e-06,-0.8999900546912845,-0.19250067112283148,0.004264019789249889,8.575867967139346e-08,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.9,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,extinct_steady,extinct_basin,2.45788487450858e-11,9.96585157300523e-06,-0.899990034148427,-0.1925006724042825,0.004264017281349597,2.016088307299506e-07,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.9,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,extinct_steady,extinct_basin,4.467903991732895e-11,9.99953809953951e-06,-0.8999900004619005,-0.19250067464134196,0.00426401333974592,3.664803976015109e-07,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.9,0.2,4.8333333333389445,0.12833333333268906,1.7049999999950334,extinct_steady,extinct_basin,7.888986306865426e-11,1.0063695666869471e-05,-0.8999899363043331,-0.1925006788842662,0.004264005807929776,6.47091978841602e-07,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.9,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,extinct_steady,extinct_basin,1.2569550649205035e-10,1.0235383167596206e-05,-0.8999897646168324,-0.19250069095032815,0.0042639865322311125,1.0310005175257502e-06,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.9,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,extinct_steady,extinct_basin,1.4237919500504974e-10,1.046856997416856e-05,-0.8999895314300258,-0.19250070646754566,0.004263959216360081,1.167825507766684e-06,True,steady_by_tail_change_and_rhs_residual
0.16486816,0.9,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,extinct_steady,extinct_basin,1.3602926745242852e-10,1.0655159877347037e-05,-0.8999893448401227,-0.1925007186289122,0.004263937022849088,1.115726281708005e-06,True,steady_by_tail_change_and_rhs_residual
